,Id,Texto,Sentimento,Timestamp,Usuario,Plataforma,Hashtags,Retweets,Curtidas,Pais,Ano,Mes,Dia,Hora
508,513,"Na tranquilidade da floresta de bambu de Quioto, sussurros da antiga sabedoria Zen ecoam pelos bosques.",Tranquilidade,2023-02-28 16:20:00, KyotoBambooSeeker ,Facebook, #Tranquility #ZenWisdom ,25.0,50.0,Japan,2023,2,28,16
509,514,"Cruzando os fiordes da Noruega, cada paisagem gelada é uma obra-prima de tirar o fôlego da grandeza da natureza.",Grandeza,2018-05-28 18:30:00, NorwayFjordExplorer ,Instagram, #Grandeur #IcyMasterpiece ,22.0,45.0,Norway,2018,5,28,18
510,515,"Na primeira fila do show de Adele, cada nota de 'Someone Like You' ressoa com uma emoção comovente.",Emoção,2022-09-15 20:00:00, AdeleConcertGoer ,Instagram, #Emotion #AdeleConcert ,40.0,80.0,EUA,2022,9,15,20
511,516,"Dançando sob as estrelas no show ao vivo de Beyoncé, sentindo o poder de ‘Single Ladies’ em cada movimento.",Energia,2019-07-28 21:30:00, BeyonceDancer ,Twitter, #Energy #BeyonceConcert ,35.0,70.0,EUA,2019,7,28,21
512,517,"Na multidão de um show de Taylor Swift, a letra de 'Love Story' cria um conto de fadas encantador.",Encantamento,2021-05-10 19:45:00, SwiftieDreamer ,Facebook, #Enchantment #TaylorSwift ,30.0,60.0,EUA,2021,5,10,19
513,518,"Agitando os solos de guitarra em um show de tributo ao Queen, uma viagem no tempo com o espírito de Freddie.",Nostalgia,2018-12-02 22:15:00, QueenTributeFan ,Instagram, #Nostalgia #QueenTribute ,22.0,45.0,Reino Unido,2018,12,2,22
514,519,"Balançando ao som das melodias acústicas de Ed Sheeran, uma noite serena repleta de momentos ‘Perfeitos’.",Serenidade,2020-08-18 19:00:00, SheeranMelodyLover ,Twitter, #Serenity #EdSheeranConcert ,18.0,35.0,Reino Unido,2020,8,18,19
515,520,"Imerso nas batidas pulsantes de um concerto de Bruno Mars, onde 'Uptown Funk' se torna uma cidade de alegria.",Alegria,2017-03-28 20:30:00, MarsJoyExplorer ,Facebook, #Joy #BrunoMars ,28.0,55.0,EUA,2017,3,28,20
516,521,"Em um show de tributo a Michael Jackson, fazendo moonwalking pelos sucessos, uma celebração ao Rei do Pop.",Comemoração,2022-01-15 21:15:00, MJTributeDancer ,Instagram, #Celebration #MJTribute ,25.0,50.0,EUA,2022,1,15,21
517,522,"Balançando ao ritmo de uma homenagem a Frank Sinatra, sentindo o charme atemporal de 'Fly Me to the Moon'.",Charm,2019-06-10 18:45:00, SinatraCharmListener ,Twitter, #Charm #SinatraTribute ,22.0,45.0,EUA,2019,6,10,18
518,523,"No mosh pit de um show do Metallica, os acordes estrondosos criam uma sinfonia de êxtase de bater cabeça.",Êxtase,2023-03-20 22:30:00, MetallicaMoshWarrior ,Facebook, #Ecstasy #MetallicaConcert ,35.0,70.0,EUA,2023,3,20,22
519,524,"Experimentando a magia de um show do Coldplay, onde 'Fix You' se torna um farol de esperança durante a noite.",Esperança,2016-11-28 19:00:00, ColdplayHopeSeeker ,Instagram, #Hope #ColdplayMagic ,30.0,60.0,Reino Unido,2016,11,28,19
520,525,"Em um show de Justin Bieber, as batidas contagiantes de 'Baby' criam uma pista de dança de entusiasmo desenfreado.",Entusiasmo,2018-08-05 20:00:00, BieberDanceEnthusiast ,Instagram, #Enthusiasm #JustinBieber ,40.0,80.0,Canadá,2018,8,5,20
521,526,"No centro das atenções em um show de Lady Gaga, cada troca de figurino é uma metamorfose de criatividade e talento artístico.",Criatividade,2021-04-15 21:30:00, GagaArtisticChameleon ,Twitter, #Creativity #LadyGaga ,35.0,70.0,EUA,2021,4,15,21
522,527,"Imerso nas melodias comoventes de Adele, as lágrimas fluem livremente, movidas pela emoção de 'Hello'.",Emoção,2019-11-28 19:45:00, AdeleMelodyTearjerker ,Facebook, #Emotion #AdeleMelodies ,30.0,60.0,Reino Unido,2019,11,28,19
523,528,"Encharcado de confete em um show de Katy Perry, um caleidoscópio de cores iluminando o céu noturno.",Colorful,2020-06-22 22:00:00, KatyPerryColorExplosion ,Instagram, #Colorful #KatyPerry ,22.0,45.0,EUA,2020,6,22,22
524,529,"Na plateia de uma apresentação de Jay-Z, a letra de 'Empire State of Mind' se tornou um hino de orgulho.",Orgulho,2017-09-10 20:15:00, JayZEmpireListener ,Twitter, #Pride #JayZAnthem ,18.0,35.0,EUA,2017,9,10,20
525,530,"Dançando ao som das batidas rítmicas de Shakira, os quadris balançando ao som do encanto hipnótico de 'Hips Don't Lie'.",Hipnótico,2022-02-28 21:15:00, ShakiraHipsDancer ,Facebook, #Hypnotic #ShakiraRhythms ,28.0,55.0,Colombia,2022,2,28,21
526,531,"Em um show do U2, os acordes hinos de 'With or Without You' criam um momento atemporal de conexão.",Conexão,2016-05-15 19:30:00, U2ConnectionSeeker ,Instagram, #Connection #U2Anthem ,25.0,50.0,Ireland,2016,5,15,19
527,532,"Arrasando em um show do Guns N' Roses, os riffs icônicos de 'Sweet Child o' Mine' ecoando na noite.",Icônico,2018-12-10 22:30:00, GunsNRosesRiffRockstar ,Twitter, #Iconic #GNRConcert ,22.0,45.0,EUA,2018,12,10,22
528,533,"Na multidão de um show de Ariana Grande, as notas altas de 'Into You' criam uma sinfonia eufórica.",Euforia,2023-01-22 20:00:00, ArianaEuphoriaChaser ,Facebook, #Euphoria #ArianaGrande ,35.0,70.0,EUA,2023,1,22,20
529,534,"Balançando ao ritmo do reggae do concerto de tributo a Bob Marley, cada acorde é uma viagem à alma da Jamaica.",Jornada,2020-03-05 18:45:00, MarleyReggaeTraveler ,Instagram, #Journey #BobMarleyTribute ,30.0,60.0,Jamaica,2020,3,5,18
530,535,"Cativado pelas reviravoltas fascinantes da trama, o público aplaude, vivenciando uma montanha-russa de emoções na estreia do filme.",Excitement,2018-10-12 20:00:00, MovieEnthusiastPremiereAttendee ,Twitter, #Excitement #MoviePremiereThrills ,40.0,80.0,EUA,2018,10,12,20
531,536,"À medida que os créditos rolam, um profundo sentimento de nostalgia toma conta, lembrando momentos queridos de filmes clássicos.",Nostalgia,2019-06-25 22:15:00, FilmLoverNostalgiaSeeker ,Instagram, #Nostalgia #ClassicFilmMoments ,35.0,70.0,Reino Unido,2019,6,25,22
532,537,"Ao transmitir a última série da web, o espectador fica absorto na jornada dos personagens, sentindo uma sensação de conexão e empatia.",Engajamento,2020-07-08 19:30:00, WebSeriesViewerCharacterConnection ,Facebook, #Engagement #WebSeriesJourney ,30.0,60.0,Canadá,2020,7,8,19
533,538,"No festival de cinema, a criação do cineasta independente é aplaudida de pé, evocando orgulho e sentimento de realização.",Orgulho,2017-09-18 21:45:00, IndieFilmmakerFestivalSuccess ,Twitter, #Pride #IndieFilmSuccess ,22.0,45.0,Austrália,2017,9,18,21
534,539,"Assistindo a um drama familiar comovente, as lágrimas fluem livremente enquanto os personagens superam os desafios, deixando o espectador com um brilho caloroso.",Sensibilizado,2021-01-15 18:00:00, DramaEnthusiastHeartwarmingMoments ,Instagram, #Touched #FamilyDramaMoments ,28.0,55.0,India,2021,1,15,18
535,540,"No Oscar, o ator aceita graciosamente um prêmio, irradiando alegria e gratidão pelo reconhecimento de seu excelente desempenho.",Gratitude,2016-02-28 20:30:00, AwardWinningActorOscarsRecipient ,Facebook, #Gratitude #OscarWinningMoment ,18.0,35.0,EUA,2016,2,28,20
536,541,"Ao descobrir uma joia escondida no mundo dos documentários, o espectador fica iluminado e inspirado, sentindo uma renovada curiosidade.",Inspiração,2022-04-20 17:30:00, DocumentaryEnthusiastHiddenGemFinder ,Twitter, #Inspiration #HiddenGemDiscovery ,22.0,45.0,France,2022,4,20,17
537,542,"À medida que os créditos do filme avançam, o espectador experimenta uma mistura de admiração e contemplação, ponderando os significados mais profundos tecidos no enredo.",Contemplação,2019-11-05 21:15:00, FilmBuffContemplativeViewer ,Instagram, #Contemplation #DeepMeanings ,28.0,55.0,Germany,2019,11,5,21
538,543,"Assistindo compulsivamente a uma emocionante série policial, o suspense mantém o espectador na ponta da cadeira, criando uma onda de adrenalina.",Suspense,2015-07-12 22:00:00, CrimeSeriesEnthusiastThrillSeeker ,Facebook, #Suspense #CrimeSeriesThrills ,35.0,70.0,Japan,2015,7,12,22
539,544,"À medida que a cena final se desenrola, uma sensação de satisfação toma conta, completando a jornada cinematográfica com um final profundo e gratificante.",Satisfação,2020-09-10 19:45:00, FilmCriticSatisfactionSeeker ,Twitter, #Satisfaction #FulfillingEnding ,22.0,45.0,Brasil,2020,9,10,19
540,545,"Comemorando uma vitória histórica na Copa do Mundo, a nação explode em alegria, unida pelo triunfo de seu time de futebol.",Alegria,2018-07-15 21:30:00, FootballFanWorldCupCelebration ,Instagram, #Joy #WorldCupTriumph ,40.0,80.0,Brasil,2018,7,15,21
541,546,"Nas Olimpíadas, a perseverança do atleta transparece, conquistando uma medalha de ouro e inspirando uma geração com seu feito notável.",Inspiração,2020-08-08 19:45:00, OlympicsEnthusiastGoldMedalWinner ,Twitter, #Inspiration #OlympicAchievement ,35.0,70.0,EUA,2020,8,8,19
542,547,"No campeonato de críquete, uma finalização emocionante deixa os torcedores na ponta dos assentos, vivenciando uma montanha-russa de emoções.",Excitement,2019-06-25 22:15:00, CricketFanChampionshipThrills ,Facebook, #Excitement #CricketChampionship ,30.0,60.0,India,2019,6,25,22
543,548,"Testemunhando uma maratona recorde, os espectadores ficam maravilhados e admirados pela resistência e dedicação dos corredores.",Admiração,2021-11-07 17:30:00, MarathonSpectatorRecordBreaking ,Instagram, #Admiration #MarathonRecords ,22.0,45.0,Kenya,2021,11,7,17
544,549,"No Grand Slam de tênis, uma rivalidade acirrada se desenrola, cativando os torcedores com uma demonstração de habilidade e espírito esportivo no cenário mundial.",Fascínio,2017-09-10 20:15:00, TennisEnthusiastGrandSlamDrama ,Twitter, #Captivation #TennisRivalry ,28.0,55.0,Reino Unido,2017,9,10,20
545,550,"Torcendo pelo azarão nas finais de basquete, a multidão explode em aplausos enquanto o time desafia as probabilidades para reivindicar o título do campeonato.",Triunfo,2022-06-20 21:00:00, BasketballFanUnderdogTriumph ,Facebook, #Triumph #BasketballFinals ,18.0,35.0,EUA,2022,6,20,21
546,551,"No torneio de golfe, a precisão e o foco do golfista levam a uma vitória impressionante, deixando os espectadores maravilhados com a sua habilidade excepcional.",Deslumbramento,2016-04-10 18:30:00, GolfEnthusiastPrecisionVictory ,Instagram, #Awe #GolfVictory ,22.0,45.0,Scotland,2016,4,10,18
547,552,"Experimentando a emoção de uma corrida de Fórmula 1 em alta velocidade, os fãs ficam ansiosos enquanto os pilotos competem pelo campeonato.",Epolgação,2019-11-24 19:45:00, F1FanHighSpeedRaceExcitement ,Twitter, #Thrill #Formula1Championship ,28.0,55.0,Germany,2019,11,24,19
548,553,"No campeonato mundial de ciclismo, o alpinista conquista terrenos desafiadores, simbolizando determinação e conquista contra todas as probabilidades.",Determinação,2015-09-28 22:30:00, CyclingEnthusiastWorldChampion ,Facebook, #Determination #CyclingChampion ,35.0,70.0,Italy,2015,9,28,22
549,554,"Testemunhando um retorno emocionante nas finais de hóquei, os fãs choram de alegria enquanto o time garante uma vitória histórica após a adversidade.",Acolhedor,2020-12-12 20:00:00, HockeyFanComebackVictory ,Instagram, #Heartwarming #HockeyFinalsComeback ,22.0,45.0,Canadá,2020,12,12,20
550,555,"Depois de uma série de derrotas, o time de futebol enfrenta a decepção, lutando para encontrar o lado positivo em uma temporada desafiadora.",Decepção,2019-11-02 18:45:00, SoccerFanTeamDefeats ,Twitter, #Disappointment #SoccerDefeats ,40.0,80.0,Brasil,2019,11,2,18
551,556,"No torneio de tênis, um jogador muito aguardado sofre um revés, deixando os fãs em estado de choque e questionando o rumo imprevisto dos acontecimentos.",Frustração,2018-07-10 21:15:00, TennisEnthusiastUnexpectedSetback ,Instagram, #Frustration #TennisSetback ,35.0,70.0,EUA,2018,7,10,21
552,557,"Diante de uma derrota no campeonato, o boxeador reflete sobre os desafios e promete voltar mais forte e determinado na próxima luta.",Reflexão,2020-09-18 19:30:00, BoxingFanChampionshipDefeat ,Facebook, #Reflection #BoxingDefeat ,30.0,60.0,Reino Unido,2020,9,18,19
553,558,"No meio de uma corrida de ciclismo, um pneu estourado gera frustração no ciclista, que corajosamente tenta superar o obstáculo inesperado.",Obstáculo,2017-05-15 22:00:00, CyclingEnthusiastTireBlowout ,Twitter, #Obstacle #CyclingFrustration ,22.0,45.0,France,2017,5,15,22
554,559,"A queda inesperada da ginasta durante uma rotina desperta uma onda de simpatia do público, destacando a vulnerabilidade do esporte.",Simpatia,2021-04-05 20:15:00, GymnasticsFanRoutineFall ,Instagram, #Sympathy #GymnasticsFall ,28.0,55.0,Japan,2021,4,5,20
555,560,"No torneio de golfe, uma tacada crucial perdida resulta em derrota, fazendo com que o jogador de golfe reflita sobre a pressão da competição de alto risco.",Pressão,2016-08-20 18:30:00, GolfEnthusiastMissedPutt ,Facebook, #Pressure #GolfDefeat ,18.0,35.0,EUA,2016,8,20,18
556,561,"Vivenciando uma série de derrotas na temporada de basquete, o time enfrenta a frustração, determinado a virar a maré com esforços renovados.",Esforço Renovado,2019-02-12 19:45:00, BasketballFanTeamLosses ,Twitter, #RenewedEffort #BasketballStruggles ,22.0,45.0,Canadá,2019,2,12,19
557,562,"Apesar do treinamento meticuloso, o nadador enfrenta a decepção, pois um erro de cálculo de uma fração de segundo custa-lhe a liderança em uma corrida crucial.",Erro de Cálculo,2015-06-28 20:00:00, SwimmingEnthusiastRaceSetback ,Instagram, #Miscalculation #SwimmingDisappointment ,28.0,55.0,Austrália,2015,6,28,20
558,563,"A tentativa fracassada do levantador de peso de atingir um recorde pessoal resulta em frustração, destacando a natureza desafiadora de ultrapassar os limites físicos.",Desafio,2022-01-08 21:30:00, WeightliftingFanFailedRecord ,Facebook, #Challenge #WeightliftingFailure ,35.0,70.0,Germany,2022,1,8,21
559,564,"No meio de uma partida de futebol, um gol contra inesperado cria um momento de desespero para o jogador, enquanto os companheiros o consolam e encorajam.",Desespero,2018-12-15 20:15:00, SoccerPlayerOwnGoalMoment ,Twitter, #Despair #OwnGoal ,22.0,45.0,Spain,2018,12,15,20
560,565,"Na beleza serena de um pôr do sol, a natureza desdobra uma tela de cores, evocando uma sensação de tranquilidade e admiração.",Tranquilidade,2021-07-10 19:00:00, NatureEnthusiastSunsetWonder ,Instagram, #Tranquility #SunsetBeauty ,40.0,80.0,Canadá,2021,7,10,19
561,566,"Ao embarcar numa viagem espontânea, o viajante descobre jóias escondidas, criando memórias que ficarão guardadas para toda a vida.",Aventura,2019-09-28 20:30:00, TravelEnthusiastRoadTripDiscovery ,Twitter, #Adventure #RoadTripMemories ,35.0,70.0,EUA,2019,9,28,20
562,567,"No meio da agitação da cidade, um café tranquilo torna-se um santuário de reflexão, onde uma xícara de café traz conforto à mente errante.",Consolo,2022-03-15 18:45:00, UrbanExplorerCafeSolitude ,Facebook, #Solace #CafeReflection ,30.0,60.0,France,2022,3,15,18
563,568,"Explorando a vibrante arte de rua de um bairro cultural, cada mural conta uma história, infundindo criatividade e expressão na cidade.",Criatividade,2017-11-05 21:15:00, ArtEnthusiastStreetArtExploration ,Instagram, #Creativity #StreetArtVibes ,22.0,45.0,Brasil,2017,11,5,21
564,569,"No mundo da ciência, uma descoberta revolucionária se desenrola, ultrapassando os limites do conhecimento e abrindo novas fronteiras de exploração.",Breakthrough,2020-05-20 16:30:00, ScienceEnthusiastDiscoveryMoment ,Twitter, #Breakthrough #ScientificDiscovery ,28.0,55.0,Germany,2020,5,20,16
565,570,"Conectando-se à melodia de uma orquestra ao vivo, o entusiasta da música experimenta uma sinfonia que ressoa profundamente na alma.",Harmonia,2016-08-22 19:45:00, MusicLoverLiveOrchestraExperience ,Facebook, #Harmony #OrchestraMelody ,18.0,35.0,Reino Unido,2016,8,22,19
566,571,"Abraçando o aroma do pão acabado de cozer, o chef da casa encontra alegria na arte de cozinhar, criando memórias deliciosas para os seus entes queridos.",Prazer em Cozinhar,2023-04-10 17:15:00, HomeBakerDeliciousMemories ,Instagram, #JoyInBaking #HomemadeDelights ,22.0,45.0,India,2023,4,10,17
567,572,"Vagando por um museu histórico, o entusiasta da história fica imerso nas histórias do passado, imaginando épocas passadas.",Vislumbrando a História,2015-12-18 18:00:00, HistoryBuffMuseumExploration ,Twitter, #EnvisioningHistory #MuseumTales ,28.0,55.0,Italy,2015,12,18,18
568,573,"No âmbito da literatura, um romance cativante transporta o leitor para terras distantes, tecendo uma tapeçaria de imaginação e fuga.",Imagination,2021-10-08 20:30:00, BookwormCaptivatingNovelEscape ,Facebook, #Imagination #LiteraryEscape ,35.0,70.0,Japan,2021,10,8,20
569,574,"Capturando a essência de um mercado movimentado, o fotógrafo congela momentos no tempo, cada quadro contando uma história única e vibrante.",Vibrancy,2019-03-22 21:45:00, PhotographyEnthusiastMarketMoments ,Instagram, #Vibrancy #MarketStories ,22.0,45.0,Austrália,2019,3,22,21
570,575,"Sob as luzes da cidade, a dançarina expressa emoções através de movimentos graciosos, criando uma performance hipnotizante sob o céu noturno.",Hipnotizante,2018-06-15 22:00:00, DanceEnthusiastCityNightPerformance ,Twitter, #Mesmerizing #NightDancePerformance ,40.0,80.0,EUA,2018,6,15,22
571,576,"No coração de um mercado movimentado, o apreciador de comida de rua entrega-se a uma aventura culinária, saboreando sabores e aromas diversos.",Aventura Culinária,2019-08-28 19:30:00, FoodieMarketStreetFoodExploration ,Instagram, #CulinaryAdventure #StreetFoodDelights ,35.0,70.0,Thailand,2019,8,28,19
572,577,"À medida que o primeiro floco de neve desce, o entusiasta do inverno se prepara ansiosamente para uma temporada de delícias geladas, antecipando a magia das paisagens cobertas de neve.",Magia do Inverno,2022-12-01 17:45:00, SnowLoverWinterEnthusiast ,Facebook, #WinterMagic #SnowyLandscapes ,30.0,60.0,Canadá,2022,12,1,17
573,578,"Em meio às páginas de um cativante romance de mistério, o leitor desvenda pistas e segredos, vivenciando uma emocionante jornada de suspense e revelação.",Jornada Emocionante,2017-04-10 21:15:00, MysteryBookwormSuspensefulRead ,Twitter, #ThrillingJourney #MysteryNovel ,22.0,45.0,Reino Unido,2017,4,10,21
574,579,"Rodeado pelas cores vibrantes de um jardim florido, o jardineiro cultiva flores, encontrando alegria na beleza da tela em constante mudança da natureza.",Beleza da Natureza,2020-05-15 18:30:00, GardeningEnthusiastFlowerGarden ,Instagram, #NaturesBeauty #FloralJoy ,28.0,55.0,Austrália,2020,5,15,18
575,580,"No observatório astronômico, o observador de estrelas se maravilha com a vastidão do cosmos, contemplando os mistérios escondidos na expansão celestial.",Maravilha Celestial,2016-09-22 20:00:00, AstronomyEnthusiastStargazing ,Facebook, #CelestialWonder #Stargazing ,18.0,35.0,EUA,2016,9,22,20
576,581,"Envolvido pelo aroma do café acabado de fazer, o escritor encontra inspiração em cada gole, embarcando numa viagem de criatividade e prosa.",Inspiração Criativa,2023-02-12 19:45:00, CoffeeLoverWritersRetreat ,Twitter, #CreativeInspiration #CoffeeJourney ,22.0,45.0,France,2023,2,12,19
577,582,"No âmbito da moda, a estilista apresenta uma coleção que conta uma história, mesclando inovação e tradição na passarela da criatividade.",Criatividade na Passarela,2015-11-10 21:00:00, FashionEnthusiastDesignerShowcase ,Instagram, #RunwayCreativity #FashionInnovation ,28.0,55.0,Italy,2015,11,10,21
578,583,"À medida que as ondas batem na costa, o surfista abraça a emoção de surfar na energia do oceano, capturando a essência da liberdade em cada onda.",Ocean's Freedom,2021-07-20 18:15:00, SurfingEnthusiastWaveRider ,Facebook, #OceansFreedom #SurfingThrills ,22.0,45.0,Brasil,2021,7,20,18
579,584,"Explorando a arquitetura histórica de uma cidade antiga, o viajante é transportado para uma época passada, onde cada monumento sussurra histórias do passado.",Sussurros do Passado,2019-04-18 20:30:00, HistoryExplorerAncientCityTour ,Twitter, #WhispersOfThePast #HistoricalTour ,35.0,70.0,Greece,2019,4,18,20
580,585,Evitei com sucesso o contato visual com minha paixão no corredor. Missão cumprida. #TeenCrush #StealthMode,Excitement,2023-05-20 19:45:00, CrushAvoider ,Twitter, #CrushStruggles #AvoidingEyeContact ,15.0,30.0,EUA,2023,5,20,19
581,586,Fiquei sem lanches durante uma maratona de filmes. Nível de crise: Emergência! #MovieNightStruggles #TeenProblems,Tédio,2023-05-21 21:00:00, MovieBuff ,Instagram, #SnackCrisis #TeenLife ,18.0,35.0,Canadá,2023,5,21,21
582,587,Passei uma hora escolhendo o filtro perfeito para uma selfie. A luta por essa estética do Instagram é real. #SelfieQueen #TeenVibes,Alegria,2023-05-22 14:30:00, SelfieAddict ,Facebook, #SelfieStruggle #TeenConfessions ,22.0,45.0,Reino Unido,2023,5,22,14
583,588,Perdi meus fones de ouvido novamente. Como eles desaparecem no ar? #HeadphoneMystery #TeenLife,Frustração,2023-05-23 16:45:00, AudioExplorer ,Twitter, #TeenProblems #LostHeadphones ,20.0,40.0,EUA,2023,5,23,16
584,589,"Decidi estudar para as provas, mas acabei fazendo memes sobre estudar. Nível de procrastinação: Especialista. #ProcrastinationNation #TeenConfessions",Surpresa,2023-05-24 13:15:00, MemeCreator ,Instagram, #StudyingMemes #TeenLife ,25.0,50.0,Canadá,2023,5,24,13
585,590,Me vesti para o dia e lembrei que é sábado. Ops. #WeekendVibes #TeenStruggles,Indiferença,2023-05-25 19:00:00, FashionBlunder ,Facebook, #WeekendOops #TeenFashion ,20.0,40.0,EUA,2023,5,25,19
586,591,Sobreviveu a um projeto de grupo sem nenhum drama. Milagres acontecem. #GroupProjectSuccess #TeenAchievements,Satisfação,2023-05-26 14:20:00, GroupGenius ,Twitter, #TeenSuccess #ProjectMiracle ,28.0,55.0,Reino Unido,2023,5,26,14
587,592,"Entrei na cozinha com a intenção de cozinhar. Saiu com um saco de batatas fritas. Cozinhar é superestimado, de qualquer maneira. #MasterChefInTraining #TeenHumor",Nojo,2023-05-27 21:15:00, ChipExplorer ,Instagram, #TeenChef #CookingFail ,22.0,45.0,Canadá,2023,5,27,21
588,593,"Olhando para o relógio da aula, esperando o sinal tocar como se fosse o evento mais emocionante do dia. #ClassCountdown #TeenLife",Surpresa,2023-05-28 12:00:00, ExcitementSeeker ,Facebook, #ClassEvent #TeenExcitement ,18.0,35.0,EUA,2023,5,28,12
589,594,"Descobri uma nova série de livros e passei a noite inteira lendo. Quem precisa dormir, afinal? #BookwormLife #LateNightReading",Alegria,2023-05-29 23:30:00, NightReader ,Twitter, #BookDiscoveries #TeenReading ,30.0,60.0,Reino Unido,2023,5,29,23
590,595,"Comprei um videogame novo, joguei por horas, esqueci de comer. A sessão de jogo definitiva. #GamerLife #NoFoodGaming",Excitement,2023-05-30 20:45:00, GamingEnthusiast ,Instagram, #GameOn #TeenGamer ,22.0,45.0,EUA,2023,5,30,20
591,596,Passei o dia assistindo a uma nova série. Nível de produtividade: Zero. #LazyDay #TVSeriesMarathon,Alegria,2023-05-31 15:30:00, LazyWatcher ,Facebook, #BingeWatchDay #TeenLife ,35.0,70.0,Canadá,2023,5,31,15
592,597,Acompanhe as últimas tendências da moda e agora planeje uma maratona de compras. #Fashionista #TrendyTeen,Excitement,2023-06-01 18:00:00, TrendExplorer ,Twitter, #FashionGoals #TeenStyle ,20.0,40.0,EUA,2023,6,1,18
593,598,Decidi aprender um novo instrumento. Primeiro dia: ainda tentando descobrir como segurá-lo. #MusicNovice #LearningJourney,Frustração,2023-06-02 14:30:00, MusicalExplorer ,Instagram, #InstrumentLearning #TeenMusic ,28.0,55.0,Reino Unido,2023,6,2,14
594,599,Passei horas criando a playlist perfeita para todos os gostos. A música é minha terapia. #PlaylistMaker #TeenMusicLover,Alegria,2023-06-03 21:15:00, MusicAficionado ,Facebook, #MusicTherapy #TeenPlaylist ,22.0,45.0,Canadá,2023,6,3,21
595,600,Preparou com sucesso uma refeição gourmet para a família. Habilidades de chef desbloqueadas! #ChefMode #TeenChef,Orgulho,2023-06-04 19:30:00, HomeChef ,Twitter, #CookingSuccess #TeenCook ,25.0,50.0,EUA,2023,6,4,19
596,601,Reservei espontaneamente uma escapadela de fim de semana. A aventura espera por você! #TravelBug #WeekendEscape,Excitement,2023-06-05 10:00:00, AdventureSeeker ,Instagram, #GetawayGoals #TeenTravel ,18.0,35.0,Reino Unido,2023,6,5,10
597,602,Assisti a um concerto e dancei a noite toda. A música é a pulsação da vida. #ConcertVibes #DanceAllNight,Alegria,2023-06-06 22:30:00, DanceEnthusiast ,Facebook, #MusicMagic #TeenConcert ,28.0,55.0,Canadá,2023,6,6,22
598,603,Redescobriu os desenhos animados da infância e fez uma maratona cheia de nostalgia. #CartoonNostalgia #TeenMemories,Alegria,2023-06-07 12:45:00, NostalgiaExplorer ,Twitter, #ChildhoodMemories #TeenCartoons ,22.0,45.0,EUA,2023,6,7,12
599,604,Embarcou em um projeto de decoração DIY. Esperemos que tudo corra melhor do que da última vez. #DIYAdventure #TeenHomeDecor,Excitement,2023-06-08 16:00:00, HomeDecorator ,Instagram, #DIYGoals #TeenCreative ,35.0,70.0,Reino Unido,2023,6,8,16
600,605,"Passei a tarde num museu, fingindo ser culto. Entusiasta da arte em formação. #MuseumDay #TeenArtLover",Curiosidade,2023-06-09 14:00:00, ArtExplorer ,Facebook, #CulturalDay #TeenCuriosity ,20.0,40.0,EUA,2023,6,9,14
601,606,Comecei um blog sobre pensamentos e reflexões aleatórias. Blogar é o novo diário. #BloggerLife #TeenBlogger,Curiosidade,2023-06-10 17:30:00, ThoughtfulBlogger ,Twitter, #BloggingJourney #TeenThoughts ,30.0,60.0,Canadá,2023,6,10,17
602,607,Apreciando uma tarde tranquila com um romance clássico. Momentos de silêncio são os melhores momentos. #BookLover #PeacefulAfternoon,Contentamento,2023-06-11 15:30:00, NovelEnthusiast ,Instagram, #QuietMoments #BookishEscape ,35.0,70.0,EUA,2023,6,11,15
603,608,"Refletindo sobre uma vida inteira de memórias, cada ruga conta uma história. Abraçando a beleza do envelhecimento. #LifeReflections #BeautyInAging",Gratitude,2023-06-12 18:00:00, WiseSoul ,Twitter, #AgingGracefully #Memories ,28.0,55.0,Reino Unido,2023,6,12,18
604,609,Explorando o mundo da arte digital. Nunca é tarde para descobrir novas paixões. #DigitalArtistry #LateBloomer,Curiosidade,2023-06-13 14:45:00, ArtAdventurer ,Facebook, #ArtDiscovery #SeniorArtist ,22.0,45.0,Canadá,2023,6,13,14
605,610,Saboreando os sabores de uma refeição caseira. Alegrias simples são o coração da felicidade. #HomeCooking #SimpleJoys,Contentamento,2023-06-14 19:30:00, HomeChefSenior ,Instagram, #HappinessInFood #SeniorLife ,25.0,50.0,EUA,2023,6,14,19
606,611,Embarcando em uma jornada de aprendizado de um novo idioma. A mente permanece jovem a cada nova palavra. #AprendizagemdeIdiomas #NeverTooLate,Curiosidade,2023-06-15 12:15:00, LinguisticExplorer ,Twitter, #MindEnrichment #SeniorLearning ,30.0,60.0,Reino Unido,2023,6,15,12
607,612,"Assisti a um concerto de música clássica, sentindo as melodias atemporais ressoarem. A música transcende gerações. #MúsicaClássica #TimelessMelodies",Alegria,2023-06-16 21:45:00, MusicConnoisseur ,Facebook, #MusicLover #SeniorConcert ,18.0,35.0,Canadá,2023,6,16,21
608,613,Capturando a beleza da natureza através da fotografia. Cada instantâneo é um tesouro. #NaturePhotography #SeniorPhotographer,Alegria,2023-06-17 15:00:00, PhotographySenior ,Instagram, #NatureCapture #SeniorMoments ,35.0,70.0,EUA,2023,6,17,15
609,614,"Reconectar-se com velhos amigos tomando uma xícara de chá. Amizade, a verdadeira essência do companheirismo. #VelhosAmigos #Companheirismo",Contentamento,2023-06-18 11:30:00, TeaTimeSenior ,Twitter, #FriendshipGoals #SeniorBonding ,28.0,55.0,Reino Unido,2023,6,18,11
